rowname,geometry,selected
69407,"c(14.907914, 46.372087)",FALSE
75279,"c(14.950675, 46.375178)",FALSE
70315,"c(14.949347, 46.375484)",FALSE
70308,"c(14.949347, 46.375484)",TRUE
74610,"c(14.895553, 46.421075)",FALSE
74867,"c(14.891092, 46.426953)",FALSE
69485,"c(14.89413, 46.408919)",TRUE
74614,"c(14.895553, 46.421075)",TRUE
74870,"c(14.938392, 46.482497)",TRUE
73493,"c(14.898108, 46.419086)",FALSE
69794,"c(14.898085, 46.419951)",TRUE
69533,"c(14.896169, 46.424845)",TRUE
74417,"c(14.897886, 46.424539)",FALSE
69505,"c(14.948447, 46.529154)",FALSE
74871,"c(15.024017, 46.427567)",TRUE
74355,"c(14.841383, 46.531003)",TRUE
74359,"c(14.841383, 46.531003)",FALSE
74365,"c(14.841383, 46.531003)",FALSE
74364,"c(14.841383, 46.531003)",TRUE
74351,"c(14.84075, 46.478261)",FALSE
74352,"c(14.84075, 46.478261)",TRUE
74342,"c(14.84075, 46.478261)",FALSE
73426,"c(14.798161, 46.272033)",TRUE
73427,"c(14.798161, 46.272033)",TRUE
69835,"c(14.81647, 46.259363)",FALSE
74044,"c(15.011078, 45.710806)",TRUE
74366,"c(14.841383, 46.531003)",TRUE
74872,"c(14.847531, 46.438019)",TRUE
74367,"c(14.841383, 46.531003)",TRUE
74357,"c(14.841383, 46.531003)",FALSE
74360,"c(14.841383, 46.531003)",FALSE
69512,"c(14.848953, 46.54149)",FALSE
74354,"c(14.841383, 46.531003)",FALSE
74353,"c(14.841383, 46.531003)",TRUE
74356,"c(14.841383, 46.531003)",TRUE
74363,"c(14.841383, 46.531003)",FALSE
69511,"c(14.853384, 46.539274)",FALSE
74361,"c(14.841383, 46.531003)",TRUE
74362,"c(14.841383, 46.531003)",TRUE
5043,"c(16.317698, 64.241859)",TRUE
5045,"c(16.083091, 65.3361)",TRUE
5040,"c(14.503022, 62.798401)",TRUE
5042,"c(15.36894, 64.031493)",TRUE
5053,"c(19.372825, 64.445091)",TRUE
5034,"c(13.714817, 59.835774)",TRUE
5033,"c(14.1845, 59.184556)",TRUE
26193,"c(23.100833, 65.718056)",TRUE
26190,"c(23.101111, 65.718333)",FALSE
5062,"c(18.108278, 63.189417)",TRUE
5060,"c(17.933722, 63.082833)",TRUE
5054,"c(19.517642, 65.122593)",TRUE
5061,"c(18.530574, 63.101961)",TRUE
5063,"c(16.964472, 61.182583)",TRUE
5044,"c(16.489662, 64.971327)",TRUE
5038,"c(14.748885, 61.3343)",TRUE
5059,"c(17.011808, 63.755098)",TRUE
80722,"c(8.513188, 47.245697)",TRUE
80952,"c(8.514754, 46.503862)",TRUE
82061,"c(8.505997, 47.018082)",TRUE
80413,"c(8.506506, 46.29702)",TRUE
77744,"c(8.51538, 46.50522)",TRUE
82042,"c(8.212417, 47.164455)",TRUE
82043,"c(8.213341, 47.164539)",TRUE
80205,"c(8.211256, 47.011001)",TRUE
80201,"c(8.20794, 47.009044)",TRUE
80200,"c(8.20804, 47.01597)",FALSE
82041,"c(8.211202, 47.162484)",TRUE
82003,"c(8.219274, 46.974514)",TRUE
80981,"c(8.219709, 47.203175)",TRUE
82097,"c(8.219799, 47.200296)",TRUE
81985,"c(8.219261, 46.973615)",TRUE
81984,"c(8.213735, 46.973203)",TRUE
77768,"c(8.21903, 46.6892)",TRUE
81697,"c(8.201726, 46.757025)",TRUE
81695,"c(8.205344, 46.753672)",TRUE
81696,"c(8.205867, 46.753669)",TRUE
80192,"c(8.205056, 47.009693)",TRUE
80196,"c(8.203985, 47.008351)",TRUE
80198,"c(8.203998, 47.00925)",TRUE
80982,"c(8.220396, 47.186979)",TRUE
81944,"c(8.264632, 47.018275)",TRUE
81912,"c(8.264932, 47.00361)",TRUE
79961,"c(8.276845, 47.000195)",FALSE
81935,"c(8.284165, 47.005764)",TRUE
81707,"c(8.287027, 46.696059)",TRUE
81982,"c(8.248781, 46.992076)",TRUE
80499,"c(8.228762, 46.726165)",TRUE
81872,"c(8.224558, 47.014958)",TRUE
79064,"c(8.254561, 46.485788)",TRUE
79963,"c(8.263684, 46.999391)",TRUE
79068,"c(8.249029, 46.464237)",TRUE
79069,"c(8.249673, 46.463782)",TRUE
79065,"c(8.251983, 46.487605)",TRUE
77983,"c(8.488444, 47.364573)",TRUE
83046,"c(8.486056, 47.061176)",TRUE
82055,"c(8.488579, 47.001825)",TRUE
77974,"c(8.485549, 47.352006)",TRUE
80424,"c(8.468902, 47.367268)",FALSE
80421,"c(8.468641, 47.36745)",TRUE
80427,"c(8.465976, 47.366574)",TRUE
77981,"c(8.492291, 47.358241)",TRUE
83050,"c(8.491145, 47.058881)",TRUE
80434,"c(8.465976, 47.366574)",FALSE
82493,"c(8.49332, 46.895134)",TRUE
80430,"c(8.476531, 47.364681)",TRUE
77750,"c(8.47741, 46.79371)",TRUE
77751,"c(8.47726, 46.79266)",TRUE
80432,"c(8.476848, 47.367376)",TRUE
80437,"c(8.473283, 47.367858)",TRUE
80435,"c(8.47458, 47.366497)",TRUE
80438,"c(8.474589, 47.366947)",TRUE
83285,"c(8.470104, 47.30627)",TRUE
80425,"c(8.47939, 47.361956)",TRUE
83286,"c(8.482271, 47.252188)",TRUE
80423,"c(8.469294, 47.366994)",TRUE
80426,"c(8.477889, 47.366467)",TRUE
80436,"c(8.477854, 47.364669)",TRUE
80429,"c(8.479178, 47.364657)",TRUE
79062,"c(8.330513, 46.510856)",TRUE
80986,"c(8.322842, 47.206207)",TRUE
82064,"c(8.500506, 47.023081)",TRUE
79063,"c(8.330521, 46.511306)",TRUE
79633,"c(8.49464, 47.657204)",TRUE
82087,"c(8.316635, 47.222086)",TRUE
80725,"c(8.315048, 47.221918)",FALSE
82058,"c(8.501486, 47.002831)",TRUE
80726,"c(8.317175, 47.222802)",TRUE
82086,"c(8.317874, 47.217129)",TRUE
82702,"c(8.338241, 46.732911)",TRUE
82098,"c(8.38146, 47.064602)",TRUE
82084,"c(8.419702, 47.118435)",TRUE
82703,"c(8.371864, 46.740287)",TRUE
81849,"c(8.376408, 46.997805)",TRUE
79059,"c(8.343078, 46.522002)",FALSE
79060,"c(8.343078, 46.522002)",FALSE
79148,"c(8.339494, 46.518072)",TRUE
79101,"c(8.355946, 46.54304)",TRUE
81848,"c(8.364359, 46.989177)",TRUE
79061,"c(8.343715, 46.521097)",TRUE
77887,"c(8.34573, 46.93035)",TRUE
79147,"c(8.348385, 46.543101)",TRUE
79516,"c(8.120346, 47.246443)",TRUE
78654,"c(8.11997, 47.248064)",TRUE
33922,"c(8.119729, 47.2482)",TRUE
78655,"c(8.119819, 47.246536)",TRUE
82045,"c(8.124579, 47.226359)",TRUE
79921,"c(8.12319, 46.91171)",TRUE
79041,"c(8.119679, 46.168218)",TRUE
81919,"c(8.113276, 46.958546)",TRUE
77720,"c(8.11622, 46.96163)",TRUE
81950,"c(8.114969, 46.988671)",TRUE
82069,"c(8.113853, 47.10899)",TRUE
81921,"c(8.114726, 46.969332)",TRUE
81974,"c(8.12461, 46.971522)",FALSE
81989,"c(8.129944, 46.926512)",TRUE
81949,"c(8.13106, 46.962218)",FALSE
78616,"c(8.128759, 47.253499)",TRUE
80660,"c(8.128225, 47.263306)",TRUE
77836,"c(8.12836, 46.89612)",TRUE
79525,"c(8.132398, 47.259054)",TRUE
81948,"c(8.131578, 46.961585)",TRUE
81902,"c(8.125422, 46.983661)",TRUE
33943,"c(8.126029, 47.2779)",TRUE
33880,"c(8.125129, 47.2563)",TRUE
79522,"c(8.124887, 47.281136)",FALSE
79514,"c(8.124969, 47.25667)",TRUE
33950,"c(8.126929, 47.2563)",FALSE
78679,"c(8.127206, 47.256027)",TRUE
77848,"c(8.12675, 47.23801)",TRUE
79523,"c(8.126167, 47.27789)",FALSE
79071,"c(8.084154, 46.393776)",TRUE
81920,"c(8.095219, 46.986087)",TRUE
79439,"c(8.089853, 47.302297)",TRUE
33854,"c(8.090029, 47.3022)",TRUE
33875,"c(8.076529, 47.2689)",FALSE
33870,"c(8.079229, 47.3031)",FALSE
79509,"c(8.076093, 47.268464)",FALSE
77840,"c(8.07405, 46.85029)",TRUE
81699,"c(8.080724, 46.774322)",TRUE
79524,"c(8.082287, 47.310885)",TRUE
77763,"c(8.08049, 46.9676)",TRUE
79504,"c(8.079552, 47.303435)",TRUE
79072,"c(8.080248, 46.393348)",TRUE
33884,"c(8.108029, 47.2464)",FALSE
81951,"c(8.106316, 47.032799)",TRUE
81923,"c(8.110784, 46.969355)",TRUE
79188,"c(8.112183, 46.368424)",FALSE
77941,"c(8.110005, 46.749415)",TRUE
79518,"c(8.108059, 47.246245)",TRUE
81911,"c(8.10843, 46.991408)",FALSE
78419,"c(8.105252, 46.894274)",TRUE
77813,"c(8.09936, 46.90236)",TRUE
81922,"c(8.09856, 46.990565)",TRUE
79438,"c(8.098004, 47.298473)",TRUE
33853,"c(8.098129, 47.2986)",FALSE
82044,"c(8.103641, 47.241503)",TRUE
81934,"c(8.100254, 47.021365)",TRUE
80351,"c(8.173858, 47.017094)",TRUE
80345,"c(8.173858, 47.017094)",TRUE
80381,"c(8.173858, 47.017094)",TRUE
80358,"c(8.173858, 47.017094)",FALSE
80352,"c(8.173858, 47.017094)",FALSE
80364,"c(8.173858, 47.017094)",TRUE
79198,"c(8.174027, 46.415269)",FALSE
80363,"c(8.173858, 47.017094)",TRUE
80658,"c(8.16237, 47.238001)",TRUE
77837,"c(8.16369, 46.70488)",TRUE
81978,"c(8.165668, 46.970819)",TRUE
79197,"c(8.17246, 46.414829)",TRUE
81992,"c(8.165413, 46.976218)",TRUE
81981,"c(8.164117, 46.977575)",TRUE
80657,"c(8.18144, 47.279706)",TRUE
32235,"c(8.193529, 46.3617)",TRUE
32215,"c(8.190829, 46.3698)",TRUE
81693,"c(8.197163, 46.758315)",TRUE
80984,"c(8.193961, 47.165117)",FALSE
81692,"c(8.196762, 46.757688)",FALSE
79076,"c(8.18748, 46.438121)",TRUE
80983,"c(8.183983, 47.177866)",FALSE
80356,"c(8.188249, 47.011603)",FALSE
80355,"c(8.188249, 47.011603)",TRUE
82040,"c(8.188042, 47.166235)",TRUE
79075,"c(8.188118, 46.437217)",TRUE
82067,"c(8.157997, 47.060373)",FALSE
81994,"c(8.139064, 46.971434)",TRUE
81916,"c(8.139364, 46.964191)",TRUE
81918,"c(8.13775, 46.951202)",TRUE
82015,"c(8.138431, 46.973237)",TRUE
81969,"c(8.140711, 46.966702)",TRUE
81990,"c(8.139592, 46.961536)",TRUE
82053,"c(8.137614, 47.203253)",TRUE
79511,"c(8.134503, 47.258321)",FALSE
33877,"c(8.134129, 47.2581)",TRUE
81917,"c(8.133095, 46.962025)",TRUE
81973,"c(8.137105, 46.972346)",TRUE
82027,"c(8.137105, 46.972346)",TRUE
81971,"c(8.13694, 46.929348)",TRUE
81988,"c(8.135477, 46.927918)",TRUE
79196,"c(8.149707, 46.385737)",TRUE
80655,"c(8.152177, 47.315421)",TRUE
82068,"c(8.148573, 47.044509)",TRUE
82037,"c(8.155408, 46.965216)",TRUE
80662,"c(8.156667, 47.305049)",TRUE
80665,"c(8.146468, 47.333716)",TRUE
82035,"c(8.142302, 46.967816)",TRUE
80613,"c(8.141826, 47.332845)",TRUE
82005,"c(8.145581, 46.967346)",TRUE
82567,"c(8.737624, 46.772966)",FALSE
80751,"c(8.893807, 47.416398)",TRUE
81442,"c(8.733484, 47.055683)",TRUE
82563,"c(8.734992, 46.777854)",TRUE
80901,"c(8.889525, 47.162043)",TRUE
82781,"c(8.890301, 47.414193)",TRUE
79915,"c(8.73953, 47.047158)",TRUE
80969,"c(8.890468, 46.521274)",TRUE
82600,"c(8.729307, 46.764693)",TRUE
82566,"c(8.729879, 46.772154)",FALSE
82562,"c(8.728227, 46.77973)",FALSE
82565,"c(8.727145, 46.772815)",TRUE
82510,"c(8.727614, 46.759584)",TRUE
77909,"c(8.732209, 46.771048)",FALSE
82564,"c(8.732027, 46.774379)",TRUE
77908,"c(8.732209, 46.771048)",TRUE
80900,"c(8.886668, 47.158841)",TRUE
82847,"c(8.868231, 47.090789)",TRUE
82848,"c(8.86739, 47.08891)",TRUE
83089,"c(8.871672, 47.300628)",TRUE
80550,"c(8.875873, 46.379034)",TRUE
80547,"c(8.875084, 46.378684)",TRUE
83193,"c(8.864349, 46.717291)",TRUE
81181,"c(8.864206, 46.711895)",TRUE
77777,"c(8.86665, 46.52021)",TRUE
77778,"c(8.86722, 46.52025)",TRUE
81183,"c(8.86694, 46.716359)",TRUE
80540,"c(8.87636, 46.382717)",FALSE
82570,"c(8.741394, 46.771843)",TRUE
80554,"c(8.880901, 46.387247)",TRUE
83091,"c(8.881234, 47.287465)",TRUE
82568,"c(8.740146, 46.774376)",FALSE
80549,"c(8.876691, 46.380463)",FALSE
80542,"c(8.877877, 46.381078)",FALSE
83092,"c(8.880863, 47.28594)",TRUE
83090,"c(8.879849, 47.297378)",FALSE
82509,"c(8.726657, 46.757886)",TRUE
82517,"c(8.698659, 46.78096)",TRUE
79964,"c(8.700584, 47.097971)",TRUE
77905,"c(8.698111, 46.76873)",TRUE
82514,"c(8.696303, 46.775408)",TRUE
77906,"c(8.698069, 46.766931)",TRUE
82516,"c(8.705686, 46.779082)",FALSE
79966,"c(8.701285, 47.099763)",FALSE
82513,"c(8.693578, 46.776517)",FALSE
82614,"c(8.687827, 46.788276)",TRUE
77904,"c(8.692917, 46.770587)",TRUE
77903,"c(8.692917, 46.770587)",TRUE
82518,"c(8.690553, 46.781589)",FALSE
82507,"c(8.719766, 46.754364)",TRUE
82599,"c(8.718257, 46.762478)",TRUE
82508,"c(8.71799, 46.756724)",FALSE
82606,"c(8.72204, 46.75092)",FALSE
82602,"c(8.726514, 46.762835)",TRUE
82603,"c(8.720952, 46.760199)",TRUE
82598,"c(8.719989, 46.763719)",TRUE
82601,"c(8.72015, 46.759488)",TRUE
77781,"c(8.71749, 47.04438)",TRUE
77907,"c(8.709786, 46.764102)",TRUE
82506,"c(8.711144, 46.755091)",TRUE
77868,"c(8.70802, 47.142)",TRUE
82515,"c(8.707183, 46.775917)",FALSE
77869,"c(8.70797, 47.14114)",TRUE
82605,"c(8.716761, 46.74909)",TRUE
77782,"c(8.7157, 47.04652)",TRUE
82607,"c(8.713193, 46.753179)",TRUE
78182,"c(8.805508, 46.488589)",TRUE
82763,"c(8.80619, 47.64797)",TRUE
78183,"c(8.80564, 46.488677)",TRUE
82542,"c(8.804207, 46.863236)",TRUE
83187,"c(8.810895, 46.672963)",TRUE
83197,"c(8.823731, 46.66381)",TRUE
83245,"c(8.823731, 46.66381)",TRUE
80548,"c(8.826758, 46.410506)",TRUE
82585,"c(8.762553, 46.833587)",TRUE
82540,"c(8.814294, 46.862755)",TRUE
83229,"c(8.818215, 46.447948)",TRUE
80755,"c(8.816632, 47.384061)",TRUE
83186,"c(8.771696, 46.673428)",TRUE
80119,"c(8.770411, 46.674343)",FALSE
80118,"c(8.774353, 46.675196)",FALSE
82590,"c(8.774315, 46.832101)",FALSE
80120,"c(8.767776, 46.673474)",TRUE
82584,"c(8.768206, 46.828933)",FALSE
80477,"c(8.770394, 46.779606)",TRUE
82589,"c(8.769426, 46.835846)",FALSE
82588,"c(8.776933, 46.83198)",TRUE
79766,"c(8.785957, 46.668762)",TRUE
80121,"c(8.765162, 46.673504)",FALSE
82586,"c(8.765028, 46.82762)",TRUE
82543,"c(8.788844, 46.862609)",TRUE
81068,"c(8.783534, 46.676438)",FALSE
83279,"c(8.780414, 47.024196)",TRUE
80122,"c(8.762549, 46.673535)",TRUE
78185,"c(8.745056, 46.493484)",TRUE
79972,"c(8.746306, 47.055177)",TRUE
79912,"c(8.744848, 47.049346)",TRUE
78181,"c(8.744161, 46.494214)",TRUE
78180,"c(8.744466, 46.493356)",TRUE
79971,"c(8.750197, 47.025895)",TRUE
82857,"c(8.850769, 47.132928)",TRUE
79970,"c(8.748202, 47.025018)",TRUE
77743,"c(8.74403, 46.86842)",TRUE
82850,"c(8.855532, 47.088787)",TRUE
82851,"c(8.861184, 47.068475)",TRUE
77722,"c(8.74264, 46.86914)",TRUE
79967,"c(8.852857, 47.137131)",FALSE
79965,"c(8.853803, 47.138019)",TRUE
78572,"c(8.751656, 47.031726)",TRUE
80758,"c(8.84023, 47.349683)",TRUE
82829,"c(8.832268, 47.095774)",TRUE
80543,"c(8.828312, 46.410217)",TRUE
79560,"c(8.839914, 47.350226)",TRUE
82819,"c(8.841163, 47.093372)",TRUE
82827,"c(8.843314, 47.090017)",TRUE
82828,"c(8.841469, 47.094987)",TRUE
82821,"c(8.842379, 47.094526)",FALSE
82512,"c(8.590556, 46.857851)",FALSE
82511,"c(8.592025, 46.859096)",FALSE
77939,"c(8.586887, 46.710527)",TRUE
82626,"c(8.598129, 46.631153)",TRUE
82625,"c(8.595892, 46.630366)",FALSE
77935,"c(8.593444, 46.71136)",TRUE
77940,"c(8.586887, 46.710527)",TRUE
77937,"c(8.585637, 46.713238)",TRUE
82560,"c(8.620909, 46.75903)",TRUE
82624,"c(8.621051, 46.825153)",TRUE
82558,"c(8.619314, 46.763905)",FALSE
77913,"c(8.616794, 46.762401)",FALSE
82554,"c(8.628407, 46.766599)",FALSE
82556,"c(8.624232, 46.767272)",TRUE
82623,"c(8.621716, 46.825596)",TRUE
83235,"c(8.616263, 46.738116)",TRUE
82529,"c(8.60847, 46.861448)",TRUE
82618,"c(8.603299, 46.864919)",TRUE
78254,"c(8.603271, 46.71216)",TRUE
82531,"c(8.61114, 46.863579)",TRUE
81422,"c(8.538726, 46.965596)",TRUE
79625,"c(8.538566, 47.753124)",TRUE
79938,"c(8.538265, 46.314259)",TRUE
79665,"c(8.545909, 47.747118)",TRUE
83289,"c(8.548503, 47.260564)",TRUE
81420,"c(8.541074, 46.964764)",TRUE
79623,"c(8.539892, 47.752751)",TRUE
81425,"c(8.531788, 47.137934)",TRUE
79630,"c(8.522648, 47.66621)",TRUE
79634,"c(8.522922, 47.666568)",TRUE
80954,"c(8.521284, 46.50461)",TRUE
80414,"c(8.530722, 46.313613)",TRUE
80541,"c(8.523668, 46.233431)",TRUE
82577,"c(8.575966, 46.719813)",TRUE
82578,"c(8.576125, 46.72116)",TRUE
83263,"c(8.57149, 47.098418)",TRUE
79567,"c(8.572641, 46.219456)",TRUE
77938,"c(8.577886, 46.717814)",TRUE
82527,"c(8.571461, 46.972474)",TRUE
79566,"c(8.556012, 46.230192)",TRUE
82572,"c(8.558169, 46.719539)",TRUE
82573,"c(8.551972, 46.723468)",TRUE
82571,"c(8.55262, 46.723192)",TRUE
78005,"c(8.56728, 47.742505)",TRUE
82849,"c(8.565058, 47.018057)",TRUE
82478,"c(8.562235, 46.971215)",TRUE
79626,"c(8.562527, 47.769803)",TRUE
82499,"c(8.661392, 46.904706)",TRUE
82498,"c(8.658523, 46.905547)",FALSE
82500,"c(8.659372, 46.908237)",FALSE
82610,"c(8.666534, 46.842486)",TRUE
80959,"c(8.66656, 46.521845)",TRUE
80961,"c(8.665054, 46.524381)",TRUE
82497,"c(8.657498, 46.906637)",TRUE
80975,"c(8.657644, 47.318203)",TRUE
82491,"c(8.656996, 46.907632)",FALSE
82594,"c(8.656234, 46.769724)",TRUE
82534,"c(8.677941, 46.893733)",TRUE
79969,"c(8.677538, 47.069884)",TRUE
82535,"c(8.676623, 46.893477)",TRUE
79968,"c(8.676911, 47.071241)",TRUE
82007,"c(8.66953, 46.893194)",TRUE
82538,"c(8.671048, 46.890748)",FALSE
82501,"c(8.669342, 46.90795)",TRUE
82609,"c(8.674055, 46.844564)",TRUE
82536,"c(8.67428, 46.894312)",TRUE
82537,"c(8.671623, 46.892901)",TRUE
80960,"c(8.673491, 46.52285)",TRUE
82551,"c(8.651666, 46.764555)",TRUE
77911,"c(8.636627, 46.771191)",TRUE
78256,"c(8.63743, 46.822013)",TRUE
82557,"c(8.636388, 46.75455)",TRUE
77916,"c(8.639065, 46.763069)",TRUE
82544,"c(8.638783, 46.773958)",TRUE
77915,"c(8.637756, 46.763083)",TRUE
82559,"c(8.638032, 46.757862)",TRUE
80962,"c(8.633892, 46.529841)",TRUE
82552,"c(8.630262, 46.767569)",FALSE
80956,"c(8.631205, 46.514395)",TRUE
82553,"c(8.633805, 46.762045)",TRUE
78125,"c(8.632871, 46.920751)",TRUE
77914,"c(8.6325, 46.762238)",TRUE
82555,"c(8.632682, 46.758638)",FALSE
82546,"c(8.639708, 46.774308)",TRUE
82596,"c(8.647355, 46.764961)",TRUE
80958,"c(8.647425, 46.52295)",TRUE
82488,"c(8.645997, 46.897223)",FALSE
82486,"c(8.646028, 46.898572)",TRUE
82550,"c(8.651024, 46.765102)",TRUE
82593,"c(8.650215, 46.769878)",FALSE
82592,"c(8.649995, 46.77177)",FALSE
82548,"c(8.645528, 46.771098)",TRUE
77910,"c(8.641903, 46.772935)",TRUE
83167,"c(8.642259, 46.144063)",TRUE
82547,"c(8.641688, 46.775007)",TRUE
77912,"c(8.640574, 46.77205)",TRUE
82595,"c(8.644862, 46.764717)",TRUE
82549,"c(8.644662, 46.767508)",FALSE
80957,"c(8.642907, 46.524887)",TRUE
82545,"c(8.643162, 46.776521)",FALSE
81606,"c(7.623962, 46.525449)",TRUE
79228,"c(7.620257, 46.275374)",TRUE
79177,"c(7.639262, 46.327967)",TRUE
77769,"c(7.63613, 46.57541)",TRUE
79261,"c(7.635356, 46.325185)",TRUE
79182,"c(7.635367, 46.328244)",FALSE
78292,"c(7.589018, 46.237638)",FALSE
77843,"c(7.59661, 46.70557)",TRUE
77748,"c(7.57818, 46.51387)",TRUE
81496,"c(7.575704, 46.614394)",TRUE
79221,"c(7.577325, 46.227578)",TRUE
32257,"c(7.608529, 46.215)",FALSE
77773,"c(7.60508, 46.54998)",TRUE
79314,"c(7.643188, 46.336236)",TRUE
80445,"c(7.656657, 46.456349)",TRUE
80444,"c(7.656657, 46.456349)",TRUE
79122,"c(7.647712, 46.330561)",TRUE
79307,"c(7.647453, 46.330651)",FALSE
79123,"c(7.646546, 46.331103)",TRUE
79305,"c(7.65135, 46.331004)",FALSE
79088,"c(7.648488, 46.32966)",TRUE
79306,"c(7.64823, 46.3302)",TRUE
79174,"c(7.648296, 46.279914)",TRUE
77719,"c(7.57552, 46.51359)",TRUE
80464,"c(7.531108, 47.256876)",TRUE
32657,"c(7.536529, 47.2572)",FALSE
79347,"c(7.536393, 47.256872)",TRUE
80463,"c(7.528469, 47.258677)",TRUE
81531,"c(7.511472, 46.611394)",TRUE
78723,"c(7.508851, 46.60294)",TRUE
80846,"c(7.519095, 46.998732)",TRUE
79019,"c(7.558393, 46.16481)",TRUE
81528,"c(7.555322, 46.606231)",TRUE
77738,"c(7.55339, 46.05286)",TRUE
81019,"c(7.554229, 46.338431)",TRUE
80641,"c(7.57189, 47.027737)",TRUE
79390,"c(7.551589, 47.258387)",TRUE
79186,"c(7.54188, 46.333045)",TRUE
79231,"c(7.542134, 46.261439)",FALSE
79277,"c(7.540578, 46.331247)",TRUE
80640,"c(7.541222, 47.018863)",TRUE
79393,"c(7.550268, 47.258299)",TRUE
78722,"c(7.551058, 46.627465)",TRUE
79394,"c(7.544848, 47.257134)",FALSE
81526,"c(7.543219, 46.624953)",TRUE
78226,"c(7.751187, 46.687722)",FALSE
78225,"c(7.751838, 46.687316)",FALSE
79213,"c(7.749133, 46.398606)",TRUE
78216,"c(7.749751, 46.688086)",TRUE
78234,"c(7.754057, 46.686815)",TRUE
78233,"c(7.754579, 46.686588)",FALSE
78223,"c(7.754057, 46.686725)",FALSE
78224,"c(7.753405, 46.686952)",FALSE
78217,"c(7.749098, 46.688178)",FALSE
82691,"c(7.740728, 46.570717)",TRUE
78227,"c(7.749033, 46.688268)",TRUE
82692,"c(7.744981, 46.446205)",TRUE
79957,"c(7.743543, 46.862076)",TRUE
81678,"c(7.7444, 46.712748)",TRUE
78222,"c(7.754709, 46.686498)",FALSE
80647,"c(7.773775, 47.126002)",TRUE
80439,"c(7.776943, 46.698803)",TRUE
80172,"c(7.773144, 47.088224)",TRUE
79151,"c(7.769498, 46.347902)",TRUE
81624,"c(7.770514, 46.769617)",TRUE
79136,"c(7.789297, 46.336058)",TRUE
79038,"c(7.790701, 46.151731)",TRUE
82806,"c(7.788864, 47.377808)",TRUE
77841,"c(7.7684, 46.77187)",TRUE
79211,"c(7.762926, 46.378507)",TRUE
79210,"c(7.763634, 46.38822)",TRUE
82807,"c(7.760184, 47.397679)",TRUE
79212,"c(7.767738, 46.379033)",TRUE
77842,"c(7.76819, 46.7717)",TRUE
81610,"c(7.76706, 46.632444)",TRUE
81762,"c(7.735227, 46.804617)",TRUE
80441,"c(7.684808, 46.492949)",FALSE
78728,"c(7.683509, 46.493671)",TRUE
81721,"c(7.693905, 46.931372)",TRUE
81722,"c(7.692597, 46.932544)",TRUE
81682,"c(7.6864, 46.727372)",TRUE
79175,"c(7.682534, 46.276877)",TRUE
79087,"c(7.671091, 46.331325)",TRUE
79214,"c(7.671092, 46.331775)",TRUE
79222,"c(7.675005, 46.335545)",TRUE
79085,"c(7.67371, 46.336447)",TRUE
79933,"c(7.727789, 46.614739)",FALSE
81612,"c(7.731779, 46.628313)",TRUE
81684,"c(7.724695, 46.745633)",TRUE
81608,"c(7.722878, 46.599369)",TRUE
79721,"c(7.723524, 46.796461)",TRUE
81622,"c(7.734098, 46.622549)",FALSE
81616,"c(7.733727, 46.626419)",FALSE
81615,"c(7.732662, 46.622643)",TRUE
79927,"c(7.72256, 46.613403)",TRUE
81752,"c(7.72118, 46.999132)",TRUE
79028,"c(7.399819, 46.134281)",TRUE
78717,"c(7.40404, 46.613841)",TRUE
81506,"c(7.279854, 46.716195)",TRUE
80300,"c(7.40186, 46.935068)",TRUE
79027,"c(7.397253, 46.105495)",TRUE
79215,"c(7.395626, 46.199768)",TRUE
32179,"c(7.310629, 47.304)",TRUE
80298,"c(7.310167, 46.947684)",TRUE
82663,"c(7.281544, 46.943421)",TRUE
81587,"c(7.300508, 46.61835)",TRUE
80299,"c(7.404749, 46.935608)",TRUE
83181,"c(7.242543, 46.690049)",TRUE
77731,"c(7.24588, 46.72676)",TRUE
78290,"c(7.220684, 46.277108)",TRUE
83183,"c(7.22954, 46.672035)",TRUE
78420,"c(7.233289, 46.71702)",TRUE
81584,"c(7.278253, 46.551213)",TRUE
81582,"c(7.279291, 46.552834)",TRUE
83191,"c(7.255646, 46.681075)",TRUE
80942,"c(7.254181, 46.841553)",TRUE
82690,"c(7.267146, 46.435512)",TRUE
81475,"c(7.259012, 46.45583)",TRUE
80303,"c(7.332302, 46.913255)",TRUE
78718,"c(7.332149, 46.594815)",TRUE
79297,"c(7.33207, 46.239306)",TRUE
81466,"c(7.34792, 46.760437)",TRUE
80484,"c(7.349628, 46.75675)",TRUE
82684,"c(7.343344, 46.536624)",TRUE
81601,"c(7.340993, 46.68271)",TRUE
80634,"c(7.341561, 47.019407)",TRUE
80302,"c(7.324413, 46.919544)",TRUE
79296,"c(7.325161, 46.257291)",TRUE
80635,"c(7.318306, 47.008141)",TRUE
81479,"c(7.329367, 46.550914)",TRUE
32180,"c(7.329529, 47.2932)",TRUE
81781,"c(7.318125, 46.797021)",TRUE
80304,"c(7.327061, 46.908573)",TRUE
81484,"c(7.384452, 46.490863)",FALSE
81485,"c(7.384062, 46.490593)",TRUE
80305,"c(7.315153, 46.949759)",TRUE
81461,"c(7.388886, 46.76613)",TRUE
77718,"c(7.38732, 46.71697)",TRUE
81460,"c(7.369359, 46.782761)",TRUE
81459,"c(7.369263, 46.755865)",TRUE
83233,"c(7.360118, 46.744164)",TRUE
77865,"c(7.38111, 46.75254)",TRUE
79313,"c(7.375941, 46.194541)",TRUE
77870,"c(7.37889, 46.73317)",TRUE
